country,year,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,co2
19,2005,13.102,-46.885,0.355,0.023,110.079,7.147,16.339,1.061,18.73,1.216,52.772,3.426,3.524,0.229,7.03,13.253,0.84,0.396,154.914,10.058,0.645,9950.795,84.626,6900.134,279.072,566.731,2091.563,28.668,-23.23,0.68,0.04,0.95,4.92,0.35,0.48,1.46,0.84,0.38,1.2,2.31,0.39,0.5,0.56,204.78,13.295,206.3,13.394,33.63,2.183,9.92,0.644,15402803.0,240092000000.0,509.606,33085.268,2.123,201.8
19,2006,14.219,-37.581,0.476,0.031,115.468,7.425,16.313,1.049,28.128,1.809,56.356,3.624,4.39,0.282,9.58,19.33,0.828,0.403,183.55,11.803,0.687,10171.925,85.102,7015.602,295.385,594.859,2147.919,33.059,-16.99,0.72,0.05,0.94,4.89,0.51,0.5,1.74,0.84,0.36,1.19,2.38,0.39,0.5,0.61,226.14,14.542,227.66,14.639,36.15,2.325,10.85,0.698,15551263.0,267206000000.0,548.714,35284.201,2.054,221.13
19,2007,14.492,-35.886,0.597,0.038,126.145,8.034,16.411,1.045,24.135,1.537,56.49,3.598,3.772,0.24,2.9,6.42,0.778,0.374,191.664,12.206,0.655,10399.475,85.699,7141.747,311.796,618.994,2204.409,36.831,-15.77,0.72,0.05,0.98,4.71,0.42,0.5,1.46,0.84,0.35,1.19,2.44,0.39,0.5,0.65,234.21,14.916,235.72,15.012,36.08,2.298,9.94,0.633,15702112.0,292534000000.0,607.699,38701.712,2.077,227.55
19,2008,14.416,-47.553,0.984,0.062,122.551,7.726,16.859,1.063,30.45,1.92,53.849,3.395,3.976,0.251,0.49,1.121,0.753,0.356,181.117,11.418,0.596,10628.145,86.683,7264.298,328.654,649.444,2258.259,40.807,-20.8,0.71,0.09,0.93,4.65,0.52,0.48,1.53,0.83,0.34,1.18,2.5,0.4,0.5,0.69,280.62,17.691,282.13,17.786,39.2,2.471,10.09,0.636,15862126.0,303796000000.0,641.987,40472.969,2.113,228.67
19,2009,13.907,-55.1,0.933,0.058,132.119,8.235,16.06,1.001,30.456,1.898,40.541,2.527,3.001,0.187,-2.43,-5.56,0.722,0.386,168.01,10.472,0.544,10851.255,87.616,7396.417,344.714,679.9,2298.8,43.808,-24.7,0.71,0.08,1.01,4.37,0.53,0.37,1.24,0.83,0.32,1.18,2.56,0.4,0.5,0.71,249.71,15.565,251.22,15.659,36.56,2.279,9.53,0.594,16043015.0,309091000000.0,578.128,36036.107,1.87,223.11
19,2010,15.325,-91.569,1.025,0.063,141.411,8.701,16.311,1.004,34.727,2.137,52.724,3.244,2.868,0.176,11.63,25.957,0.747,0.401,157.498,9.691,0.472,11100.322,88.641,7537.828,361.025,714.628,2351.524,46.676,-36.76,0.75,0.08,1.01,4.44,0.56,0.47,1.17,0.83,0.31,1.17,2.61,0.41,0.49,0.73,275.78,16.969,277.3,17.062,41.49,2.553,11.0,0.677,16252273.0,333427000000.0,620.953,38207.164,1.862,249.067
19,2011,14.533,-91.612,1.066,0.065,139.157,8.438,16.323,0.99,39.194,2.377,40.957,2.484,2.962,0.18,-3.78,-9.407,0.665,0.341,148.048,8.978,0.411,11339.982,89.707,7676.986,377.348,753.821,2392.481,49.638,-38.23,0.7,0.08,0.94,4.61,0.61,0.36,1.08,0.82,0.3,1.17,2.66,0.41,0.49,0.74,284.28,17.239,294.13,17.836,40.78,2.473,9.85,0.597,16490669.0,360339000000.0,703.434,42656.508,1.952,239.66
19,2012,14.676,-70.035,2.321,0.139,149.986,8.954,16.373,0.977,34.557,2.063,40.547,2.42,2.052,0.122,2.58,6.176,0.65,0.333,175.801,10.495,0.465,11585.818,92.029,7826.972,393.721,788.379,2433.028,51.69,-28.49,0.7,0.17,1.0,4.49,0.53,0.35,0.74,0.82,0.3,1.17,2.7,0.42,0.49,0.74,284.28,16.97,294.14,17.559,41.64,2.486,9.71,0.58,16751523.0,378348000000.0,738.683,44096.481,1.952,245.836
19,2013,14.902,-58.432,3.031,0.178,148.153,8.702,16.345,0.96,31.295,1.838,50.826,2.985,4.078,0.24,3.21,7.892,0.633,0.342,195.297,11.47,0.487,11839.547,95.059,7975.126,410.067,819.674,2483.854,55.768,-23.03,0.72,0.21,0.98,4.42,0.48,0.44,1.39,0.82,0.29,1.16,2.74,0.42,0.49,0.77,297.58,17.478,307.44,18.057,41.0,2.408,8.79,0.516,17026118.0,401054000000.0,742.877,43631.628,1.852,253.729
19,2014,16.127,-69.134,3.238,0.187,170.708,9.866,16.461,0.951,43.912,2.538,41.328,2.389,3.385,0.196,9.97,25.303,0.667,0.368,209.898,12.131,0.502,12118.579,98.297,8145.833,426.528,863.586,2525.183,59.153,-24.78,0.79,0.22,1.13,4.32,0.66,0.36,1.11,0.82,0.29,1.16,2.78,0.43,0.48,0.78,248.23,14.346,258.09,14.916,41.45,2.396,10.22,0.591,17302619.0,418303000000.0,757.349,43770.742,1.811,279.032
19,2015,16.423,-42.918,3.457,0.197,169.796,9.663,16.101,0.916,52.976,3.015,41.93,2.386,4.322,0.246,3.42,9.55,0.682,0.379,245.664,13.98,0.58,12407.162,101.754,8315.629,442.629,916.561,2567.113,63.475,-14.87,0.81,0.24,1.15,4.32,0.78,0.35,1.43,0.82,0.29,1.16,2.82,0.44,0.48,0.81,249.48,14.198,259.34,14.759,40.44,2.301,11.0,0.626,17572010.0,423318000000.0,762.073,43368.553,1.8,288.582
19,2016,16.19,-53.656,3.525,0.198,166.074,9.314,17.22,0.966,55.067,3.088,43.546,2.442,3.254,0.182,0.04,0.103,0.675,0.381,235.029,13.181,0.549,12695.847,105.278,8481.703,459.85,971.628,2610.659,66.729,-18.59,0.81,0.24,1.16,4.44,0.79,0.36,1.09,0.82,0.29,1.16,2.86,0.45,0.48,0.82,271.53,15.228,274.52,15.396,40.06,2.247,10.15,0.569,17830902.0,427912000000.0,757.343,42473.618,1.77,288.686
19,2017,17.03,-62.758,3.817,0.211,174.175,9.634,17.747,0.982,63.128,3.492,45.737,2.53,3.304,0.183,6.66,19.223,0.691,0.377,245.151,13.559,0.55,13003.756,109.096,8655.878,477.597,1034.757,2656.395,70.034,-20.38,0.86,0.25,1.21,4.2,0.89,0.38,1.1,0.82,0.28,1.16,2.89,0.46,0.48,0.83,280.59,15.519,283.58,15.685,43.29,2.394,13.38,0.74,18080023.0,445457000000.0,816.652,45168.726,1.833,307.909
19,2018,17.319,-77.8,3.891,0.212,175.205,9.564,16.682,0.911,68.982,3.766,49.54,2.704,2.98,0.163,3.04,9.371,0.684,0.353,239.48,13.072,0.516,13321.036,112.986,8831.084,494.279,1103.738,2705.935,73.014,-24.52,0.87,0.25,1.19,4.05,0.92,0.41,0.99,0.82,0.28,1.16,2.92,0.48,0.48,0.83,271.23,14.805,274.22,14.969,41.36,2.258,10.98,0.599,18319616.0,463721000000.0,899.881,49121.193,1.941,317.28
20,1990,7.379,1.578,0.346,0.13,2.812,1.055,0.0,0.0,5.493,2.062,10.462,3.927,0.549,0.206,10.03,1.793,0.467,0.23,21.239,7.971,0.504,692.463,7.934,132.768,1.558,70.904,478.75,0.549,8.02,0.09,0.07,0.03,0.0,0.14,0.11,0.25,0.09,0.07,0.03,0.02,0.09,0.18,0.03,12.38,4.646,25.38,9.525,4.03,1.513,2.55,0.957,2664447.0,42100703232.0,85.661,32149.458,2.035,19.661
20,1991,6.764,1.646,0.32,0.121,2.455,0.927,0.0,0.0,5.455,2.059,9.293,3.508,0.397,0.15,-8.86,-1.742,0.491,0.227,19.565,7.386,0.536,710.382,8.253,135.223,1.558,76.359,488.043,0.945,9.18,0.08,0.06,0.03,0.0,0.14,0.1,0.18,0.09,0.07,0.03,0.02,0.09,0.17,0.05,10.66,4.024,23.66,8.931,4.02,1.517,2.42,0.913,2649161.0,36517597184.0,79.093,29855.727,2.166,17.919
20,1992,5.417,3.779,0.142,0.054,2.163,0.826,0.0,0.0,3.976,1.517,7.795,2.975,0.117,0.044,-20.79,-3.726,0.577,0.251,17.972,6.859,0.73,724.576,8.395,137.386,1.558,80.335,495.838,1.062,26.62,0.06,0.03,0.03,0.0,0.1,0.08,0.05,0.08,0.06,0.03,0.02,0.09,0.17,0.05,7.97,3.042,20.93,7.988,4.55,1.736,2.38,0.908,2620254.0,24608100352.0,56.583,21594.43,2.299,14.193
20,1993,4.616,2.363,0.016,0.006,1.995,0.772,0.0,0.0,2.594,1.004,7.27,2.815,0.047,0.018,-16.01,-2.272,0.551,0.245,14.285,5.531,0.66,736.497,8.411,139.381,1.558,82.929,503.108,1.109,19.82,0.05,0.0,0.02,0.0,0.06,0.08,0.02,0.08,0.06,0.03,0.02,0.09,0.17,0.04,4.78,1.851,17.74,6.869,3.93,1.522,2.03,0.786,2582658.0,21636016128.0,48.64,18833.367,2.248,11.922
20,1994,4.077,3.072,0.077,0.03,1.521,0.598,0.0,0.0,1.874,0.737,6.866,2.699,0.032,0.013,-13.01,-1.551,0.472,0.22,13.442,5.284,0.612,746.867,8.488,140.902,1.558,84.804,509.974,1.141,29.62,0.05,0.01,0.02,0.0,0.05,0.07,0.01,0.08,0.06,0.03,0.02,0.09,0.17,0.04,1.8,0.708,14.76,5.803,2.85,1.12,1.67,0.657,2543632.0,21944829952.0,47.031,18489.614,2.143,10.37
20,1995,3.641,3.341,0.094,0.038,1.111,0.443,0.0,0.0,2.297,0.916,5.598,2.232,0.033,0.013,-11.92,-1.236,0.422,0.207,12.475,4.973,0.576,756.001,8.582,142.013,1.558,87.101,515.572,1.175,36.58,0.04,0.02,0.01,0.0,0.05,0.06,0.02,0.08,0.06,0.03,0.02,0.09,0.16,0.04,0.13,0.052,13.02,5.19,2.59,1.032,1.41,0.562,2508476.0,21646094336.0,44.042,17557.222,2.035,9.134
20,1996,3.716,4.919,0.106,0.043,1.04,0.419,0.0,0.0,1.977,0.797,6.056,2.443,0.034,0.014,0.85,0.078,0.419,0.224,14.13,5.7,0.643,765.212,8.688,143.053,1.558,89.077,521.628,1.208,53.4,0.04,0.02,0.01,0.0,0.04,0.06,0.02,0.08,0.06,0.03,0.02,0.09,0.16,0.04,0.12,0.048,13.01,5.248,2.55,1.029,1.43,0.577,2478832.0,21989048320.0,41.132,16593.177,1.871,9.211
20,1997,3.538,4.997,0.108,0.044,0.941,0.384,0.0,0.0,2.417,0.985,5.181,2.112,0.032,0.013,-5.77,-0.532,0.365,0.21,13.676,5.575,0.575,773.892,8.796,143.994,1.558,91.495,526.809,1.24,57.57,0.04,0.02,0.01,0.0,0.05,0.05,0.01,0.08,0.05,0.03,0.02,0.09,0.16,0.04,-0.44,-0.179,12.43,5.067,2.44,0.995,1.44,0.587,2453310.0,23781386240.0,41.243,16811.052,1.734,8.68
20,1998,3.417,5.231,0.105,0.043,0.703,0.289,0.0,0.0,2.37,0.975,5.091,2.094,0.037,0.015,-4.31,-0.374,0.33,0.186,13.537,5.569,0.538,782.198,8.9,144.697,1.558,93.865,531.9,1.278,62.98,0.03,0.02,0.01,0.0,0.05,0.05,0.02,0.08,0.05,0.03,0.02,0.08,0.15,0.04,-0.87,-0.358,11.98,4.929,2.34,0.963,1.48,0.609,2430546.0,25140078592.0,44.688,18386.066,1.778,8.306
20,1999,3.205,4.783,0.139,0.058,0.539,0.224,0.0,0.0,2.264,0.94,4.739,1.968,0.037,0.016,-7.08,-0.588,0.302,0.203,12.5,5.191,0.488,789.916,9.039,145.236,1.558,96.129,536.638,1.315,61.97,0.03,0.02,0.01,0.0,0.05,0.05,0.02,0.08,0.05,0.03,0.02,0.08,0.15,0.03,-1.52,-0.631,11.27,4.68,2.23,0.926,1.46,0.606,2408088.0,25600796672.0,38.1,15821.612,1.488,7.718
20,2000,2.97,5.474,0.088,0.037,0.57,0.239,0.0,0.0,2.504,1.05,3.88,1.627,0.039,0.016,-8.24,-0.636,0.264,0.19,12.555,5.266,0.469,796.997,9.127,145.806,1.558,98.634,540.518,1.354,77.3,0.03,0.01,0.01,0.0,0.05,0.04,0.02,0.08,0.05,0.03,0.01,0.08,0.15,0.03,-2.21,-0.927,10.49,4.4,2.11,0.885,1.42,0.596,2384150.0,26780788736.0,37.248,15623.215,1.391,7.081
20,2001,3.178,4.892,0.11,0.047,0.526,0.223,0.0,0.0,2.906,1.232,3.919,1.662,0.036,0.015,5.86,0.415,0.265,0.187,12.388,5.252,0.438,804.494,9.237,146.331,1.558,101.539,544.438,1.39,65.26,0.03,0.01,0.01,0.0,0.06,0.04,0.02,0.08,0.05,0.03,0.01,0.08,0.14,0.03,-2.87,-1.217,11.02,4.672,2.13,0.903,1.5,0.636,2358689.0,28293371904.0,40.164,17027.995,1.42,7.496
20,2002,3.224,4.182,0.117,0.05,0.436,0.187,0.0,0.0,2.979,1.277,3.935,1.687,0.053,0.022,0.32,0.024,0.25,0.185,11.702,5.017,0.389,812.014,9.355,146.767,1.558,104.518,548.373,1.442,55.61,0.03,0.01,0.0,0.0,0.06,0.04,0.02,0.07,0.05,0.03,0.01,0.08,0.14,0.03,-2.83,-1.213,11.06,4.742,2.17,0.93,1.5,0.643,2332528.0,30072958976.0,40.587,17400.495,1.35,7.52
20,2003,3.351,6.798,0.129,0.056,0.388,0.168,0.0,0.0,3.092,1.341,4.058,1.76,0.059,0.026,2.73,0.206,0.239,0.193,14.524,6.299,0.449,819.74,9.484,147.155,1.558,107.61,552.432,1.501,87.99,0.03,0.02,0.0,0.0,0.06,0.04,0.03,0.07,0.05,0.03,0.01,0.08,0.14,0.03,-2.69,-1.167,11.17,4.844,2.11,0.915,1.44,0.624,2305845.0,32361883648.0,40.108,17393.868,1.239,7.726
20,2004,3.392,6.49,0.137,0.06,0.322,0.141,0.0,0.0,3.072,1.348,4.162,1.826,0.039,0.017,0.07,0.005,0.222,0.172,14.221,6.24,0.409,827.471,9.62,147.476,1.558,110.682,556.594,1.54,83.95,0.03,0.02,0.0,0.0,0.06,0.04,0.02,0.07,0.04,0.03,0.01,0.08,0.14,0.03,-2.6,-1.141,11.25,4.937,2.05,0.9,1.53,0.671,2278922.0,34792599552.0,44.993,19743.151,1.293,7.731
20,2005,3.468,5.344,0.134,0.06,0.362,0.161,0.0,0.0,3.152,1.4,4.13,1.834,0.033,0.014,1.03,0.08,0.204,0.168,13.154,5.841,0.344,835.281,9.755,147.838,1.558,113.834,560.724,1.572,68.42,0.03,0.01,0.0,0.0,0.06,0.04,0.01,0.07,0.04,0.03,0.01,0.08,0.13,0.03,-2.44,-1.083,11.41,5.067,2.06,0.915,1.56,0.693,2251996.0,38221836288.0,46.361,20586.718,1.213,7.811
20,2006,3.735,6.93,0.169,0.076,0.381,0.171,0.0,0.0,3.262,1.466,4.473,2.01,0.025,0.011,6.39,0.499,0.196,0.189,15.24,6.849,0.359,843.591,9.924,148.219,1.558,117.095,565.197,1.598,83.39,0.03,0.02,0.0,0.0,0.06,0.04,0.01,0.07,0.04,0.03,0.01,0.08,0.13,0.03,-1.91,-0.858,11.94,5.366,2.05,0.921,1.58,0.71,2225063.0,42441265152.0,44.056,19799.706,1.038,8.31
20,2007,3.929,8.282,0.171,0.078,0.454,0.206,0.0,0.0,3.147,1.432,4.832,2.198,0.033,0.015,3.94,0.327,0.186,0.19,16.919,7.697,0.365,852.228,10.096,148.673,1.558,120.242,570.029,1.631,95.89,0.03,0.02,0.0,0.0,0.06,0.04,0.01,0.07,0.04,0.02,0.01,0.08,0.13,0.03,-1.48,-0.673,12.36,5.623,2.05,0.933,1.64,0.746,2198089.0,46307684352.0,45.433,20669.4,0.981,8.637
20,2008,3.776,8.146,0.168,0.077,0.44,0.203,0.0,0.0,3.085,1.421,4.471,2.059,0.034,0.016,-5.09,-0.439,0.185,0.18,16.344,7.527,0.369,860.426,10.263,149.113,1.558,123.327,574.5,1.665,99.36,0.03,0.01,0.0,0.0,0.05,0.04,0.01,0.07,0.04,0.02,0.01,0.08,0.13,0.03,-1.8,-0.829,12.01,5.531,2.07,0.953,1.68,0.774,2171248.0,44298825728.0,45.681,21038.903,1.031,8.198
20,2009,3.476,5.588,0.178,0.083,0.362,0.169,0.0,0.0,2.827,1.318,4.072,1.898,0.017,0.008,-9.05,-0.742,0.198,0.172,13.044,6.082,0.346,867.883,10.441,149.476,1.558,126.154,578.572,1.681,74.94,0.02,0.02,0.0,0.0,0.05,0.04,0.01,0.07,0.04,0.02,0.01,0.07,0.12,0.03,-2.59,-1.208,11.22,5.231,2.0,0.932,1.68,0.783,2144784.0,37661278208.0,43.215,20148.985,1.147,7.456
20,2010,4.037,4.719,0.431,0.203,0.455,0.215,0.0,0.0,3.393,1.601,4.251,2.006,0.024,0.012,14.73,1.098,0.238,0.174,13.273,6.264,0.369,876.437,10.872,149.931,1.558,129.547,582.823,1.706,55.16,0.03,0.03,0.0,0.0,0.05,0.04,0.01,0.07,0.04,0.02,0.01,0.07,0.12,0.03,-1.41,-0.665,12.39,5.847,1.98,0.934,1.71,0.807,2118855.0,35958493184.0,49.036,23142.855,1.364,8.554
20,2011,3.731,5.225,0.557,0.266,0.442,0.211,0.0,0.0,2.975,1.421,3.816,1.823,0.02,0.01,-8.69,-0.743,0.206,0.178,13.036,6.226,0.343,884.247,11.429,150.373,1.558,132.522,586.639,1.726,66.9,0.02,0.04,0.0,0.0,0.05,0.03,0.01,0.06,0.04,0.02,0.01,0.07,0.12,0.03,9.1,4.347,11.75,5.612,1.92,0.917,1.74,0.831,2093606.0,37962579968.0,43.771,20907.033,1.153,7.811
20,2012,3.634,5.744,0.575,0.278,0.4,0.193,0.0,0.0,2.792,1.35,3.73,1.803,0.022,0.01,-3.73,-0.291,0.19,0.167,13.264,6.411,0.336,891.767,12.004,150.774,1.558,135.314,590.369,1.748,76.39,0.02,0.04,0.0,0.0,0.04,0.03,0.01,0.06,0.04,0.02,0.01,0.07,0.12,0.03,8.89,4.297,11.54,5.578,1.97,0.952,1.8,0.87,2069018.0,39482474496.0,45.114,21804.456,1.143,7.519
20,2013,3.603,5.329,0.54,0.264,0.301,0.147,0.0,0.0,2.729,1.334,3.772,1.844,0.027,0.013,-2.01,-0.151,0.182,0.17,12.698,6.209,0.313,899.135,12.544,151.075,1.558,138.043,594.14,1.774,72.33,0.02,0.04,0.0,0.0,0.04,0.03,0.01,0.06,0.04,0.02,0.01,0.07,0.12,0.02,8.84,4.323,11.49,5.619,1.99,0.973,1.83,0.895,2044950.0,40519245824.0,43.443,21243.923,1.072,7.368
20,2014,3.548,5.244,0.559,0.276,0.242,0.12,0.0,0.0,2.448,1.211,3.891,1.925,0.032,0.016,-2.67,-0.196,0.173,0.179,12.416,6.143,0.3,906.307,13.103,151.317,1.558,140.492,598.031,1.806,73.11,0.02,0.04,0.0,0.0,0.04,0.03,0.01,0.06,0.04,0.02,0.01,0.07,0.11,0.02,8.76,4.334,11.44,5.66,2.05,1.014,1.87,0.925,2021220.0,41379799040.0,39.968,19774.196,0.966,7.172
20,2015,3.635,5.019,0.47,0.235,0.19,0.095,0.0,0.0,2.506,1.254,4.066,2.036,0.029,0.015,1.26,0.09,0.171,0.178,12.281,6.148,0.289,913.569,13.573,151.507,1.559,142.997,602.098,1.835,69.11,0.02,0.03,0.0,0.0,0.04,0.03,0.01,0.06,0.04,0.02,0.01,0.07,0.11,0.02,8.83,4.42,11.5,5.757,1.98,0.991,1.96,0.981,1997675.0,42500100096.0,40.89,20469.019,0.962,7.262
20,2016,3.652,4.878,0.346,0.175,0.166,0.084,0.0,0.0,2.607,1.321,4.059,2.056,0.032,0.016,-0.71,-0.052,0.166,0.166,12.088,6.123,0.279,920.78,13.92,151.673,1.559,145.605,606.156,1.868,67.65,0.02,0.02,0.0,0.0,0.04,0.03,0.01,0.06,0.04,0.02,0.01,0.07,0.11,0.02,8.56,4.336,11.34,5.744,1.99,1.008,1.94,0.983,1974265.0,43297222656.0,43.496,22031.727,1.005,7.21
20,2017,3.698,5.135,0.437,0.224,0.167,0.086,0.0,0.0,2.299,1.178,4.277,2.192,0.035,0.018,0.06,0.005,0.161,0.152,12.35,6.33,0.275,927.995,14.357,151.84,1.559,147.904,610.433,1.902,71.17,0.02,0.03,0.0,0.0,0.03,0.04,0.01,0.06,0.04,0.02,0.01,0.07,0.11,0.02,8.47,4.341,11.26,5.771,1.96,1.005,1.92,0.984,1951097.0,44937031680.0,47.576,24384.142,1.059,7.215
20,2018,4.076,5.41,0.551,0.286,0.197,0.102,0.0,0.0,2.704,1.402,4.363,2.262,0.045,0.023,8.93,0.644,0.168,0.182,13.269,6.881,0.283,935.854,14.908,152.037,1.559,150.608,614.795,1.947,68.83,0.02,0.04,0.0,0.0,0.04,0.04,0.01,0.06,0.04,0.02,0.01,0.07,0.11,0.02,8.89,4.61,11.66,6.046,1.94,1.006,1.86,0.964,1928461.0,46862479360.0,43.304,22455.119,0.924,7.859
21,1990,9.677,6.648,1.668,0.451,3.187,0.862,0.024,0.006,10.583,2.863,19.824,5.364,0.482,0.13,-2.41,-0.884,0.701,0.178,42.415,11.476,0.831,1104.557,33.645,156.76,7.827,137.434,768.409,0.482,18.59,0.16,0.33,0.04,0.01,0.28,0.22,0.22,0.14,0.28,0.04,0.1,0.18,0.29,0.03,45.88,12.413,45.2,12.229,7.13,1.929,5.86,1.585,3696035.0,51021991936.0,200.796,54327.381,3.935,35.768
21,1991,10.237,7.178,1.55,0.419,3.555,0.962,0.028,0.008,10.917,2.952,21.319,5.766,0.481,0.13,5.82,2.082,0.787,0.178,45.028,12.178,0.936,1142.407,35.195,160.315,7.856,148.351,789.728,0.963,18.97,0.16,0.3,0.04,0.01,0.28,0.22,0.22,0.14,0.28,0.04,0.09,0.18,0.28,0.05,47.61,12.876,46.93,12.693,7.06,1.909,5.59,1.512,3697451.0,48112087040.0,212.353,57432.177,4.414,37.85
21,1992,5.749,29.59,0.755,0.205,1.662,0.451,0.034,0.009,6.29,1.706,12.119,3.286,0.342,0.093,-43.99,-16.649,0.56,0.163,50.791,13.772,1.342,1163.609,35.95,161.977,7.889,154.641,801.847,1.305,139.57,0.09,0.14,0.02,0.01,0.16,0.13,0.16,0.14,0.27,0.04,0.09,0.18,0.28,0.06,32.84,8.904,32.15,8.717,7.35,1.993,4.82,1.307,3688103.0,37861879808.0,129.803,35194.993,3.428,21.201
21,1993,4.455,14.9,0.364,0.099,1.465,0.399,0.048,0.013,3.414,0.93,10.926,2.976,0.137,0.037,-22.86,-4.848,0.516,0.161,31.254,8.514,0.985,1179.962,36.314,163.442,7.937,158.055,812.773,1.442,91.11,0.07,0.07,0.02,0.02,0.08,0.12,0.06,0.13,0.26,0.04,0.09,0.17,0.27,0.06,26.92,7.334,26.24,7.149,6.28,1.711,4.22,1.15,3670653.0,31722383360.0,101.433,27633.486,3.198,16.354
21,1994,4.33,11.897,0.382,0.105,1.22,0.334,0.043,0.012,3.979,1.09,10.075,2.761,0.103,0.028,-3.38,-0.553,0.552,0.18,27.698,7.59,0.968,1195.764,36.695,164.662,7.98,162.034,822.847,1.545,75.29,0.07,0.06,0.01,0.02,0.1,0.11,0.05,0.13,0.26,0.03,0.09,0.17,0.27,0.06,24.9,6.824,24.22,6.637,5.58,1.529,3.82,1.047,3649142.0,28612204544.0,87.701,24033.244,3.065,15.801
21,1995,4.161,12.098,0.308,0.085,0.979,0.27,0.057,0.016,4.566,1.259,9.063,2.499,0.119,0.033,-4.49,-0.71,0.501,0.154,27.189,7.497,0.903,1210.855,37.003,165.641,8.037,166.599,831.911,1.663,80.16,0.06,0.05,0.01,0.02,0.11,0.1,0.05,0.13,0.25,0.03,0.09,0.17,0.26,0.06,23.29,6.422,22.62,6.237,5.16,1.423,3.7,1.02,3626609.0,30095167488.0,97.82,26972.835,3.25,15.092
21,1996,4.377,6.403,0.318,0.088,0.895,0.248,0.086,0.024,4.927,1.367,9.449,2.622,0.099,0.028,4.52,0.682,0.498,0.148,22.177,6.154,0.701,1226.629,37.321,166.536,8.123,171.526,841.36,1.763,40.59,0.07,0.05,0.01,0.04,0.11,0.1,0.04,0.13,0.24,0.03,0.08,0.17,0.26,0.06,24.04,6.671,23.38,6.488,5.0,1.387,4.14,1.149,3603756.0,31645790208.0,106.396,29523.65,3.362,15.773
21,1997,4.245,6.098,0.366,0.102,0.738,0.206,0.109,0.031,4.548,1.27,9.349,2.611,0.087,0.024,-3.66,-0.577,0.444,0.155,21.294,5.948,0.621,1241.825,37.687,167.274,8.232,176.073,850.709,1.849,40.13,0.06,0.06,0.01,0.05,0.1,0.1,0.04,0.13,0.23,0.03,0.08,0.16,0.25,0.05,23.81,6.651,23.17,6.472,4.99,1.394,4.24,1.184,3579911.0,34267160576.0,98.173,27423.349,2.865,15.196
21,1998,4.509,5.993,0.412,0.116,0.647,0.182,0.121,0.034,4.001,1.125,10.742,3.022,0.108,0.03,5.49,0.834,0.435,0.152,22.023,6.195,0.598,1257.855,38.099,167.921,8.353,180.074,861.451,1.958,37.38,0.07,0.06,0.01,0.05,0.09,0.11,0.05,0.13,0.23,0.03,0.08,0.16,0.25,0.05,24.69,6.945,24.05,6.765,4.85,1.364,4.49,1.263,3555140.0,36819656704.0,105.273,29611.519,2.859,16.031
21,1999,3.82,6.076,0.346,0.098,0.548,0.155,0.085,0.024,4.032,1.142,8.39,2.378,0.082,0.023,-15.89,-2.548,0.37,0.154,19.559,5.542,0.537,1271.338,38.444,168.469,8.439,184.106,869.841,2.04,45.06,0.05,0.05,0.01,0.04,0.09,0.08,0.04,0.12,0.22,0.03,0.08,0.16,0.24,0.05,21.94,6.217,21.32,6.041,4.58,1.298,4.48,1.269,3529189.0,36398338048.0,87.612,24825.082,2.407,13.483
21,2000,3.392,6.232,0.293,0.084,0.378,0.108,0.11,0.032,4.53,1.294,6.494,1.854,0.071,0.02,-11.92,-1.607,0.314,0.153,18.109,5.171,0.479,1283.215,38.737,168.847,8.549,188.636,876.335,2.111,52.48,0.05,0.04,0.0,0.04,0.1,0.06,0.03,0.12,0.21,0.03,0.08,0.16,0.24,0.05,20.23,5.777,19.62,5.603,4.39,1.254,4.69,1.339,3501842.0,37788340224.0,77.471,22122.826,2.05,11.876
21,2001,3.635,4.783,0.283,0.082,0.342,0.098,0.123,0.036,4.642,1.336,7.156,2.06,0.08,0.023,6.32,0.751,0.314,0.14,17.41,5.012,0.432,1295.842,39.02,169.189,8.672,193.278,883.492,2.191,37.88,0.05,0.04,0.0,0.05,0.1,0.07,0.04,0.12,0.2,0.03,0.08,0.15,0.23,0.05,20.16,5.804,20.06,5.775,4.14,1.192,4.74,1.365,3473623.0,40252133376.0,90.511,26056.547,2.249,12.627
